id_norma,titulo,categoria,categoria_reforma,prioridad,impacto_economico,complejidad_burocracia,legislative_action,negative_effects,reason
1181853,ESTABLECE INSTRUCCIÓN GENERAL SOBRE PRESENTACIÓN DE RECLAMOS Y AMPAROS ANTE DELEGACIONES PRESIDENCIA,Acceso a la Información Pública,simplificacion,6,medio,media,"Simplificar el procedimiento de presentación de reclamos y amparos, promoviendo el uso de plataformas digitales y reduciendo la burocracia.",Puede generar confusión en los ciudadanos sobre los procedimientos a seguir y crear una carga adicional para las delegaciones en la gestión de reclamos.,"Si bien la norma busca mejorar el acceso a la información y la transparencia, su implementación puede generar burocracia adicional y depender de la capacidad de las delegaciones para manejar los recla"
262430,REAJUSTA MONTO DEL INGRESO MINIMO MENSUAL,Ingreso Mínimo desde el año 1990 -,simplificacion,6,medio,media,Reformar el mecanismo de ajuste del ingreso mínimo y considerar su eliminación o flexibilización para fomentar la creación de empleo.,Puede generar desempleo entre trabajadores menos calificados y aumentar la informalidad laboral.,"Si bien la ley busca mejorar el ingreso de los trabajadores, la imposición de un salario mínimo puede restringir la libertad económica al aumentar los costos laborales para las empresas, lo que podría"
227544,REAJUSTA MONTO DE INGRESO MINIMO MENSUAL,Ingreso Mínimo desde el año 1990 -,modificacion,6,medio,baja,"Revisar y ajustar el mecanismo de reajuste del ingreso mínimo, considerando un enfoque más flexible que permita a las empresas adaptarse.","Puede generar desempleo o subempleo, especialmente en sectores donde los márgenes son bajos.","Aunque el ingreso mínimo busca proteger a los trabajadores, su imposición puede generar distorsiones en el mercado laboral, afectando la creación de empleo y la libertad económica. Es necesario consid"
177511,BONIFICA LA CONTRATACION DE TRABAJADORES CIEGOS Y SORDOMUDOS Y OTORGA SUBSIDIO A ENFERMOS DEL MAL DE,Accesibilidad Universal,modernizacion,6,medio,media,"Reformar el sistema de bonificaciones y subsidios para incluir incentivos a la capacitación y autoempleo, así como simplificar los trámites para acceder a ellos.",Puede generar dependencia de subsidios y distorsionar el mercado laboral al incentivar la contratación solo por beneficios fiscales.,"Si bien la intención de promover la inclusión laboral es loable, la implementación actual puede generar distorsiones en el mercado laboral y depender excesivamente de subsidios estatales. Es necesario"
198710,REAJUSTA MONTO DE INGRESO MINIMO MENSUAL,Ingreso Mínimo desde el año 1990 -,modernizacion,6,medio,baja,Reformar la ley para permitir ajustes automáticos basados en indicadores económicos y eliminar la diferenciación por edad.,Genera desempleo estructural y puede restringir la contratación de trabajadores jóvenes y menos calificados.,"Si bien el ingreso mínimo busca proteger a los trabajadores, su imposición puede generar distorsiones en el mercado laboral, afectando la creación de empleo y la libertad económica. Es necesario refor"
185732,REAJUSTA MONTO DE INGRESO MINIMO MENSUAL,Ingreso Mínimo desde el año 1990 -,modificacion,6,medio,baja,"Revisar y ajustar el mecanismo de fijación del ingreso mínimo, considerando la productividad y condiciones del mercado laboral.","Puede generar desempleo, especialmente entre jóvenes y trabajadores menos calificados, al aumentar los costos laborales para las empresas.","Si bien el ingreso mínimo busca proteger a los trabajadores, su imposición puede generar distorsiones en el mercado laboral, como el desempleo juvenil y la informalidad. Es necesario reformar esta nor"
30824,"REAJUSTA INGRESO MINIMO MENSUAL, ASIGNACIONES
FAMILIAR Y MATERNAL Y SUBSIDIO FAMILIAR",Ingreso Mínimo desde el año 1990 -,modernizacion,6,medio,media,"Revisar y ajustar el monto del ingreso mínimo de acuerdo a indicadores económicos y regionales, permitiendo excepciones para PYMEs.",Puede generar desempleo y barreras de entrada para PYMEs al aumentar los costos laborales.,"Si bien el ingreso mínimo busca proteger a los trabajadores, su establecimiento puede generar distorsiones en el mercado laboral, limitando la capacidad de las empresas para contratar, especialmente a"
30349,"REAJUSTA REMUNERACIONES QUE SEÑALA A CONTAR DE FECHA
QUE INDICA",Ingreso Mínimo desde el año 1990 -,modificacion,6,medio,baja,Revisar y ajustar el monto del ingreso mínimo considerando el contexto económico actual y su impacto en el mercado laboral.,Aumento del desempleo entre trabajadores menos calificados y fomento de la informalidad laboral.,"Si bien la intención de establecer un ingreso mínimo es proteger a los trabajadores, este tipo de regulación puede generar distorsiones en el mercado laboral, como el aumento del desempleo entre los m"
1180783,"MODIFICA LA LEY N° 21.239, PARA PRORROGAR NUEVAMENTE EL MANDATO DE LOS DIRECTORES U ÓRGANOS DE ADMIN",Institucionales y/o Administrativas,modernizacion,6,medio,media,Revisar la duración de las prórrogas y establecer mecanismos que fomenten la renovación de directivas en asociaciones y organizaciones.,"Puede limitar la participación de nuevos líderes y la renovación de ideas en las organizaciones, afectando la dinámica interna y la representatividad.","Si bien la prórroga busca facilitar la continuidad de la gestión en un contexto de crisis, puede generar problemas de gobernanza y falta de renovación en las organizaciones. Es esencial encontrar un e"
177681,"APRUEBA REGLAMENTO DEL REGISTRO DE BANCOS DE DATOS
PERSONALES A CARGO DE ORGANISMOS PUBLICOS",Acceso a la Información Pública,simplificacion,6,medio,alta,"Simplificar el proceso de inscripción y modificación, permitiendo auto-declaración y reduciendo plazos.","Puede generar demoras en la gestión de datos y crear barreras administrativas para organismos públicos, afectando su eficiencia.","Si bien la protección de datos personales es un derecho fundamental, la implementación de este reglamento puede generar una burocracia innecesaria y costos adicionales para los organismos públicos. Es"
1172504,REGULA EL PRORRATEO Y PAGO DE DEUDAS POR SERVICIOS DE AGUA POTABLE Y ELECTRICIDAD GENERADOS DURANTE ,Institucionales y/o Administrativas,simplificacion,6,medio,alta,"Reformar el mecanismo de subsidios para hacerlo más eficiente y menos dependiente del gasto fiscal, y simplificar los trámites para acceder a los beneficios.",Genera dependencia de subsidios y puede desincentivar el pago de deudas por parte de los usuarios.,"Aunque la ley tiene la intención de ayudar a usuarios vulnerables, crea un gasto fiscal significativo sin un retorno claro y puede generar dependencia de subsidios. Además, la implementación puede ser"
1165763,MODIFICA Y COMPLEMENTA LA LEY Nº 21.226 PARA REACTIVAR Y DAR CONTINUIDAD AL SISTEMA DE JUSTICIA,Institucionales y/o Administrativas,simplificacion,6,medio,media,"Reformar los artículos 11 y 12 para clarificar los plazos y procedimientos, evitando ambigüedades.","Puede generar confusión en los plazos procesales y afectar la celeridad de los juicios, lo que podría desincentivar la inversión y la confianza en el sistema judicial.","Si bien la ley busca reactivar el sistema de justicia, su implementación puede generar incertidumbre y complicaciones en los procedimientos judiciales. Es necesario reformar los artículos que puedan e"
1151540,AUTO ACORDADO SOBRE TRAMITACIÓN DE RECLAMACIONES DE NULIDAD Y SOLICITUDES DE RECTIFICACIÓN DE ESCRUT,Legislación Electoral,simplificacion,6,medio,alta,Simplificar los requisitos de presentación de reclamaciones y reducir los plazos para la tramitación de las mismas.,Puede generar barreras de entrada para ciudadanos que deseen presentar reclamaciones debido a la complejidad de los requisitos establecidos.,"Si bien la norma busca asegurar un proceso electoral justo y accesible, su implementación puede resultar en una burocracia excesiva y en la creación de requisitos que podrían dificultar la participaci"
1153996,DETERMINA LA DISMINUCIÓN DEL NÚMERO DE ESCAÑOS EN LOS DISTRITOS ELECTORALES EN VIRTUD DE LEY 21.298 ,Legislación Electoral,modificacion,6,medio,media,Revisar y ajustar la cantidad de escaños reservados para asegurar una representación equilibrada sin disminuir la cantidad total de escaños disponibles.,"Puede generar una representación desbalanceada y limitar la competencia electoral, afectando la diversidad de opiniones en la convención.","Si bien la intención de otorgar representación a pueblos indígenas es positiva y busca promover la inclusión, la disminución de escaños puede afectar la representatividad general y la competencia elec"
251693,"FIJA EL TEXTO REFUNDIDO, COORDINADO Y SISTEMATIZADO DE LA LEY Nº 18.695, ORGANICA CONSTITUCIONAL DE ",Legislación Electoral,simplificacion,6,medio,alta,Reformar artículos que regulan la planificación y ejecución de proyectos para permitir mayor flexibilidad y participación privada.,Puede generar burocracia y limitar la competencia en la provisión de servicios públicos.,"Si bien la norma es esencial para la organización del gobierno local y la autonomía municipal, su implementación puede generar burocracia innecesaria y limitar la libre competencia en ciertos aspectos"
197351,ESTABLECE ASIGNACION DE MEJORAMIENTO DE LA GESTION MUNICIPAL,Municipalidades,simplificacion,6,medio,alta,"Reformar la ley para simplificar los mecanismos de evaluación y pago, y establecer criterios más claros para la asignación de incentivos.",Puede generar incentivos perversos en la gestión municipal y aumentar la burocracia al requerir la creación de comités y reglamentos.,"Si bien la ley busca mejorar la eficiencia en la gestión municipal, su implementación puede generar una burocracia innecesaria y costos fiscales sin un retorno claro. Además, la dependencia de incenti"
1115064,FORTALECIMIENTO DE LA REGIONALIZACIÓN DEL PAÍS,Normas sobre funcionamiento de las regiones,simplificacion,6,medio,alta,Reformar el sistema de transferencia de competencias para simplificar los procedimientos y reducir la burocracia.,"Puede generar una burocracia adicional y dependencia del gobierno central, dificultando la agilidad en la toma de decisiones a nivel regional.","Si bien la ley tiene la intención de descentralizar y fortalecer la autonomía regional, su implementación puede generar una mayor burocracia y dependencia del gobierno central, lo que podría restringi"
1074539,"MODIFICA LA LEY Nº 19.175, ORGÁNICA CONSTITUCIONAL SOBRE GOBIERNO Y ADMINISTRACIÓN REGIONAL, FORTALE",Normas sobre funcionamiento de las regiones,simplificacion,6,medio,alta,"Revisar y ajustar los beneficios y dietas de los consejeros regionales, así como evaluar la necesidad de los permisos laborales obligatorios.",Aumento del gasto público sin un retorno claro y posible carga adicional para los empleadores.,"Si bien la ley busca fortalecer la representación regional, incrementa el gasto público y podría generar una burocracia innecesaria al aumentar las dietas y beneficios de los consejeros. Además, la ob"
74448,INCLUYE A ESCOLARES EN SEGURO DE ACCIDENTES DE ACUERDO CON LA LEY Nº 16.744,Accidentes del Trabajo y Enfermedades Profesionales,simplificacion,6,medio,alta,Reformar el decreto para simplificar la administración del seguro escolar y clarificar su relación con otros sistemas de protección social.,"Puede generar duplicación de cobertura y costos innecesarios para el Estado, además de complicar el acceso a beneficios para los estudiantes.","Si bien la intención de proteger a los estudiantes es loable, la implementación del seguro escolar puede generar una carga burocrática y costos fiscales que no siempre se justifican. Es necesario refo"
28852,FRANQUICIAS TRIBUTARIAS PARA LA IMPORTACION DE BIENES PERTENECIENTES A LAS PERSONAS QUE SEÑALA,Accesibilidad Universal,modernizacion,6,medio,alta,"Actualizar los montos y condiciones de importación para reflejar la inflación y cambios económicos, y simplificar las restricciones sobre la negociación de bienes importados.",Las restricciones sobre la negociación de bienes importados pueden limitar la libertad económica y crear barreras de entrada para PYMEs que podrían beneficiarse de estos bienes.,"Si bien la ley busca facilitar el retorno de profesionales y apoyar a personas con discapacidad, las restricciones y condiciones impuestas pueden ser excesivas y crear barreras innecesarias. Además, l"
1150763,"MODIFICA EL CÓDIGO DEL TRABAJO, PARA EXIGIR DE LAS EMPRESAS PERTINENTES LA ADOPCIÓN DE MEDIDAS QUE F",Accesibilidad Universal,simplificacion,6,medio,media,Simplificar requisitos de certificación y permitir flexibilidad en la implementación de políticas de inclusión según el tamaño de la empresa.,Barreras de entrada para PYMEs debido a costos adicionales de capacitación y certificación.,"Aunque la intención de promover la inclusión laboral es loable, la ley impone requisitos adicionales a las empresas que pueden aumentar su carga administrativa y costos operativos, lo que podría desin"
1030318,"CONCEDE PERMISO A LOS PADRES DE HIJOS CON DISCAPACIDAD, PARA AUSENTARSE DEL TRABAJO",Accesibilidad Universal,simplificacion,6,medio,media,"Revisar y simplificar los mecanismos de aviso y restitución para los empleadores, considerando la flexibilidad laboral.",Puede generar una carga burocrática adicional para los empleadores y afectar la contratación de personal en empresas pequeñas.,"Si bien la ley busca proteger a un grupo vulnerable, puede generar cargas adicionales para los empleadores y afectar la flexibilidad laboral. Es necesario reformar la implementación para equilibrar lo"
250785,OBLIGA A LOS BANCOS A REPARTIR DIVIDENDOS EN CASOS QUE INDICA,Actividad Bancaria,simplificacion,6,medio,media,"Reformar el artículo 56 para permitir mayor flexibilidad en la distribución de dividendos, manteniendo criterios de prudencia.",Puede limitar la capacidad de los bancos para atraer capital y afectar la inversión en el sector financiero.,"Si bien la intención de proteger la estabilidad financiera de los bancos es válida, esta norma puede restringir la libertad de los bancos para gestionar sus utilidades y afectar la confianza de los in"
134828,"ESTABLECE INCENTIVOS PARA EL DESARROLLO ECONOMICO DE LAS REGIONES DE AYSEN Y DE MAGALLANES, Y DE LA ",Aduanas,simplificacion,6,medio,alta,"Revisar y simplificar los criterios de elegibilidad para los créditos tributarios, asegurando que no se generen distorsiones significativas en el mercado.","Puede crear barreras de entrada para nuevas empresas que no puedan acceder a los mismos beneficios fiscales, y generar dependencia económica en las regiones beneficiadas.","Si bien la ley busca incentivar el desarrollo regional, su implementación puede generar distorsiones al crear ventajas fiscales específicas que podrían desincentivar la competencia y la eficiencia eco"
29438,ESTABLECE NORMAS PARA LAS OPERACIONES DE CREDITO Y OTRAS OBLIGACIONES DE DINERO QUE INDICA,Actividad Bancaria,simplificacion,6,medio,alta,"Simplificar y modernizar la regulación de tasas de interés para permitir mayor flexibilidad en el mercado, manteniendo protecciones básicas para los consumidores.",Barreras de entrada para nuevas instituciones financieras debido a la complejidad regulatoria.,"La ley establece límites a las tasas de interés y regula las condiciones de crédito, lo cual puede proteger a los consumidores pero también puede restringir la libertad económica al limitar la flexibi"
1100901,MODERNIZA LA LEGISLACIÓN ADUANERA,Aduanas,simplificacion,6,medio,media,Revisar y simplificar los requisitos de certificación y garantías para facilitar la participación de PYMEs.,Barreras de entrada para nuevas empresas en el sector logístico debido a requisitos de certificación y garantías.,"La ley busca modernizar y simplificar procesos aduaneros, lo cual es positivo para el comercio. Sin embargo, introduce regulaciones que pueden aumentar la burocracia y costos de cumplimiento para las "
29883,ESTABLECE SISTEMA DE REINTEGRO DE GRAVAMENES QUE INCIDAN EN COSTO DE INSUMOS DE EXPORTACIONES MENORE,Aduanas,simplificacion,6,medio,alta,Simplificar el sistema de reintegro y eliminar discriminaciones entre productos y exportadores.,Barreras de entrada para nuevos exportadores y potenciales distorsiones en el mercado debido a la discriminación de productos.,"Aunque la ley busca incentivar las exportaciones menores no tradicionales, introduce complejidades burocráticas y discriminaciones entre productos y exportadores, lo que puede distorsionar el mercado "
1095821,PERFECCIONA EL SISTEMA DE ALTA DIRECCIÓN PÚBLICA Y FORTALECE LA DIRECCIÓN NACIONAL DEL SERVICIO CIVI,Alta Dirección Pública,simplificacion,6,medio,alta,"Simplificar los procesos de selección y evaluación para reducir la burocracia, manteniendo los principios de transparencia y mérito.",La complejidad del proceso de selección puede aumentar las barreras de entrada para nuevos talentos y generar costos administrativos elevados.,"La ley busca mejorar la eficiencia y transparencia en la selección de altos directivos públicos, lo cual es positivo para la administración pública. Sin embargo, introduce una complejidad burocrática "
213895,CREA EL FONDO NACIONAL DE DESARROLLO CULTURAL Y LAS ARTES,Artistas,simplificacion,6,medio,alta,Revisar y simplificar los criterios de evaluación y asignación de recursos para reducir burocracia y fomentar la participación privada.,"Barreras de entrada para proyectos culturales que no se ajusten a los criterios establecidos por el estado, posible dependencia de financiamiento estatal.","Si bien el fondo busca promover el desarrollo cultural, su implementación puede generar burocracia excesiva y dependencia de financiamiento estatal, lo que podría limitar la innovación y la diversidad"
1108357,REGULA EL DESARROLLO INTEGRAL Y ARMÓNICO DE CALETAS PESQUERAS A NIVEL NACIONAL Y FIJA NORMAS PARA SU,Borde Costero,simplificacion,6,medio,alta,Simplificar el proceso de asignación de caletas y reducir los requisitos burocráticos innecesarios para facilitar el acceso de nuevas organizaciones.,La complejidad del proceso de asignación y la necesidad de cumplir con múltiples requisitos pueden crear barreras de entrada para nuevas organizaciones de pescadores artesanales.,"La ley busca promover el desarrollo económico y social de las caletas pesqueras, lo cual es positivo. Sin embargo, la implementación podría ser mejorada para reducir la burocracia y asegurar una asign"
28892,"LEGISLA SOBRE MONUMENTOS NACIONALES; MODIFICA LAS LEYES 16.617 Y 16.719; DEROGA EL DECRETO LEY 651, ",Cultura,simplificacion,6,medio,alta,"Reformar el proceso de autorización para intervenciones en monumentos, simplificando trámites y considerando incentivos para propietarios privados.",Barreras de entrada para propietarios privados que desean realizar modificaciones o desarrollos en sus propiedades.,"La ley tiene un propósito valioso de preservar el patrimonio cultural y natural, pero su implementación puede ser burocrática y restrictiva para propietarios privados. Se requiere un equilibrio entre "
30274,CREA LA SUPERINTENDENCIA DE SERVICIOS SANITARIOS,Concesiones Sanitarias,simplificacion,6,medio,alta,"Revisar y simplificar los procedimientos de fiscalización y sanción, reduciendo la carga administrativa y mejorando la transparencia en los procesos.","La complejidad burocrática puede aumentar los costos de cumplimiento para las empresas, creando barreras de entrada para nuevos competidores y limitando la competencia.","La creación de una entidad reguladora es necesaria para garantizar la calidad y seguridad de servicios esenciales como el agua potable y el tratamiento de residuos. Sin embargo, la estructura y proced"
1174663,APRUEBA NUEVA LEY DE COPROPIEDAD INMOBILIARIA,Construcciones y Sismicidad,simplificacion,6,medio,alta,Simplificar los procedimientos administrativos y flexibilizar las normas para la gestión de bienes comunes.,Barreras de entrada para nuevos desarrollos inmobiliarios debido a requisitos administrativos complejos.,"La ley busca organizar la convivencia en condominios, lo cual es necesario, pero su implementación puede ser excesivamente burocrática y restrictiva, afectando la libertad de los propietarios para ges"
1110267,APLICA AL TRABAJADOR QUE CELEBRA UN ACUERDO DE UNIÓN CIVIL EL PERMISO LABORAL QUE SE OTORGA A QUIEN ,Diversidad Sexual,modificacion,6,medio,baja,Revisar y ajustar la duración del permiso o permitir que los empleadores ofrezcan alternativas flexibles.,Puede generar costos adicionales para las PYMEs y afectar la flexibilidad laboral.,"Si bien la ley busca promover la igualdad de derechos laborales para diferentes tipos de uniones, la implementación de permisos pagados puede generar costos adicionales para los empleadores, especialm"
1005169,ESTABLECE FRANQUICIA TRIBUTARIA RESPECTO DE SISTEMAS SOLARES TÉRMICOS,Diversos Impuestos,simplificacion,6,medio,alta,"Simplificar los requisitos y permisos, permitiendo una auto-declaración de cumplimiento en lugar de trámites complejos.",Genera barreras de entrada para pequeñas empresas y limita la competencia en el sector de instalaciones energéticas.,"Si bien la ley busca fomentar el uso de energías renovables y puede tener un impacto positivo en la sostenibilidad, su implementación genera una burocracia considerable y puede limitar la competencia "
1111237,CREA EL SISTEMA DE EDUCACIÓN PÚBLICA,Educación Básica,simplificacion,6,medio,alta,Reformar artículos que establecen controles excesivos y promover la colaboración con el sector privado en la educación.,Puede crear barreras para la entrada de instituciones educativas privadas y limitar la diversidad en la oferta educativa.,"Si bien la ley tiene la intención de mejorar la calidad de la educación y garantizar el acceso, su implementación puede generar una burocracia excesiva y limitar la competencia al favorecer un sistema"
1057032,REFORMA CONSTITUCIONAL QUE ESTABLECE LA OBLIGATORIEDAD DEL SEGUNDO NIVEL DE TRANSICIÓN Y CREA UN SIS,Educación Parvularia,simplificacion,6,medio,media,Reformar la obligatoriedad del segundo nivel de transición para permitir opciones alternativas y flexibilizar el financiamiento estatal.,Puede generar dependencia del financiamiento estatal y limitar la diversidad de opciones educativas disponibles para las familias.,"Si bien la intención de promover la educación es positiva, la obligatoriedad impuesta puede restringir la libertad de elección de las familias y generar una carga fiscal significativa sin un retorno c"
258379,REFORMA CONSTITUCIONAL QUE ESTABLECE LA OBLIGATORIEDAD DE LA EDUCACION PARVULARIA EN SU SEGUNDO NIVE,Educación Parvularia,modificacion,6,medio,media,Reformar la ley para permitir opciones de financiamiento privado y reducir la obligatoriedad del segundo nivel de transición.,Puede generar una carga fiscal alta y limitar la libertad de elección de las familias en la educación de sus hijos.,"Si bien la intención de promover la educación y garantizar el acceso es loable, la obligatoriedad impuesta puede generar una carga fiscal significativa y limitar la libertad de elección de las familia"
1220529,"PROTEGE LOS DERECHOS DE ESTUDIANTES CUIDADORES DE LA EDUCACIÓN SUPERIOR, PROMOVIENDO LA CORRESPONSAB",Educación Superior,simplificacion,6,medio,alta,Reformar artículos que imponen obligaciones excesivas a las instituciones y simplificar los procesos de acreditación y justificación de inasistencias.,Puede crear una carga burocrática adicional para las instituciones de educación superior y generar desigualdades en la atención a otros estudiantes.,"Si bien la ley busca proteger derechos fundamentales de estudiantes cuidadores, su implementación puede generar cargas administrativas y burocráticas para las instituciones educativas. Es necesario re"
76201,FIJA NUEVO ESTATUTO DE CAPACITACION Y EMPLEO,Educación Superior,simplificacion,6,medio,alta,"Simplificar los requisitos de inscripción y operación para organismos de capacitación, y permitir la auto-declaración de cumplimiento de estándares de calidad.",Burocracia excesiva que puede desincentivar la capacitación privada y limitar la competencia entre proveedores de capacitación.,"Si bien la ley busca mejorar la capacitación y el empleo, su implementación crea una burocracia significativa y requisitos que pueden restringir la libre competencia y la libre elección de los trabaja"
1106211,ESTABLECE UN NUEVO GOBIERNO CORPORATIVO DE LA EMPRESA NACIONAL DEL PETRÓLEO,Empresas del Estado y Sociedades en las que participa,modernizacion,6,medio,alta,Reformar la estructura de nombramiento y fiscalización para permitir mayor flexibilidad y autonomía en la gestión de ENAP.,Puede generar ineficiencias administrativas y limitar la capacidad de ENAP para competir efectivamente en el mercado energético.,"Si bien la ley busca mejorar la gobernanza y la transparencia en la gestión de ENAP, introduce una estructura burocrática que puede limitar la eficiencia operativa de la empresa y restringir la libre "
1058072,SUSTITUYE EL RÉGIMEN CONCURSAL VIGENTE POR UNA LEY DE REORGANIZACIÓN Y LIQUIDACIÓN DE EMPRESAS Y PER,Endeudamiento y Crédito,simplificacion,6,medio,alta,Simplificar los procedimientos concursales y reducir los requisitos para la inclusión en la Nómina de Veedores.,Puede generar barreras de entrada para pequeñas y medianas empresas (PYMEs) debido a la complejidad de los procedimientos y requisitos establecidos.,"Si bien la ley tiene la intención de facilitar la reestructuración de deudas y promover la continuidad de las empresas, su implementación puede generar una burocracia excesiva y costos adicionales par"
1055402,"PROPICIA LA AMPLIACIÓN DE LA MATRIZ ENERGÉTICA, MEDIANTE FUENTES RENOVABLES NO CONVENCIONALES",Energía Renovable,simplificacion,6,medio,alta,"Revisar y simplificar el sistema de licitaciones, y considerar alternativas que no impongan cuotas obligatorias de energía renovable.",Puede generar barreras de entrada para nuevos competidores en el mercado energético y aumentar los costos operativos de las empresas existentes.,"Si bien la ley busca fomentar el uso de energías renovables, impone obligaciones que pueden restringir la libre competencia y generar costos adicionales para las empresas eléctricas. Además, el sistem"
192511,ESTABLECE NORMAS RELATIVAS AL VIRUS DE INMUNO DEFICIENCIA HUMANA Y CREA BONIFICACION FISCAL PARA ENF,Enfermedades Catastróficas,simplificacion,6,medio,alta,Reformar los artículos relacionados con la bonificación fiscal para simplificar el proceso de acceso y reducir la burocracia.,Puede generar dependencia del Estado para el acceso a tratamientos y crear barreras burocráticas para la obtención de bonificaciones fiscales.,"Si bien la ley tiene intenciones positivas al buscar proteger los derechos de las personas con VIH y facilitar su acceso a tratamientos, la implementación estatal puede generar burocracia innecesaria "
1064688,PROCEDIMIENTO DE TOMA DE RAZÓN Y REGISTRO ELECTRÓNICOS,Gobierno Electrónico,simplificacion,6,medio,media,"Revisar y simplificar los procedimientos de toma de razón y registro electrónicos, asegurando claridad en los requisitos y plazos.","Puede generar confusión y retrasos si los requisitos y procedimientos no son claros, afectando la eficiencia administrativa.","Si bien la ley busca modernizar y agilizar los trámites administrativos, la implementación puede generar una burocracia innecesaria si no se establece un marco claro y eficiente. Es necesario asegurar"
1064512,"REAJUSTA MONTO DEL INGRESO MÍNIMO MENSUAL, DE LA ASIGNACIÓN FAMILIAR Y MATERNAL Y DEL SUBSIDIO FAMIL",Ingreso Mínimo desde el año 1990 -,modificacion,6,medio,baja,Revisar y ajustar el monto del ingreso mínimo considerando el contexto económico y su impacto en el empleo.,Puede generar desempleo entre trabajadores menos calificados y aumentar la informalidad laboral.,"Aunque la intención de la ley es mejorar el bienestar de los trabajadores, el establecimiento de un ingreso mínimo puede restringir la libertad económica al generar distorsiones en el mercado laboral "
1042016,REAJUSTA MONTO DEL INGRESO MÍNIMO MENSUAL,Ingreso Mínimo desde el año 1990 -,modernizacion,6,medio,baja,"Reformar la ley para permitir mayor flexibilidad en la fijación del ingreso mínimo, considerando la variabilidad regional y sectorial.",Puede generar desempleo juvenil y aumentar la informalidad laboral al elevar los costos de contratación.,"Si bien el ingreso mínimo busca proteger a los trabajadores, su establecimiento puede generar distorsiones en el mercado laboral, afectando la libre contratación y fomentando el desempleo. Es necesari"
1014975,REAJUSTA MONTO DEL INGRESO MÍNIMO MENSUAL,Ingreso Mínimo desde el año 1990 -,modificacion,6,medio,media,"Revisar y ajustar el monto del ingreso mínimo considerando el costo de vida y el impacto en el empleo, y evaluar la posibilidad de eliminar el salario mínimo en favor de un sistema más flexible.","Puede generar desempleo juvenil y en sectores de bajos ingresos, así como incentivar la informalidad laboral.","Aunque la ley busca mejorar el ingreso de los trabajadores, el establecimiento de un salario mínimo puede restringir la libertad económica al crear un piso salarial que puede resultar en desempleo o s"
1003770,"REAJUSTA MONTO DEL INGRESO MÍNIMO MENSUAL, REAJUSTA LA ASIGNACIÓN FAMILIAR Y MATERNAL Y EL SUBSIDIO ",Ingreso Mínimo desde el año 1990 -,modernizacion,6,medio,baja,"Revisar y ajustar el mecanismo de fijación del ingreso mínimo, considerando un enfoque más flexible y basado en el mercado.","Puede generar desempleo y aumentar la informalidad laboral, afectando especialmente a PYMEs y trabajadores jóvenes.","Si bien la intención de la ley es mejorar el bienestar de los trabajadores y sus familias, la fijación de un ingreso mínimo puede generar distorsiones en el mercado laboral, afectando la libertad econ"
273122,REAJUSTA MONTO DEL INGRESO MÍNIMO MENSUAL,Ingreso Mínimo desde el año 1990 -,modernizacion,6,medio,baja,Reformar la ley para permitir ajustes más flexibles y considerar la situación económica de cada sector.,"Puede generar desempleo o informalidad al aumentar los costos laborales para las empresas, especialmente las pequeñas y medianas.","Si bien la intención de establecer un ingreso mínimo es proteger a los trabajadores, esta norma puede distorsionar el mercado laboral al aumentar los costos laborales, lo que podría llevar a una reduc"
249479,MODIFICA LA LEY GENERAL SOBRE INSCRIPCIONES ELECTORALES EN SU TEXTO REFUNDIDO EN LA FORMA QUE SEÑALA,Legislación Electoral,simplificacion,6,medio,alta,Reformar artículos que generen burocracia innecesaria y simplificar el proceso de inscripción electoral.,"Puede generar confusión y complicaciones en el registro de votantes, afectando la participación ciudadana.","Si bien la ley busca modernizar el proceso electoral y facilitar la inscripción de votantes, su implementación puede generar burocracia innecesaria y no aborda adecuadamente la simplificación de trámi"
1187338,"APRUEBA NUEVO TEXTO DE LA INSTRUCCIÓN GENERAL DEL CONSEJO PARA LA TRANSPARENCIA, SOBRE TRANSPARENCIA",Acceso a la Información Pública,simplificacion,6,medio,alta,"Revisar y simplificar los requerimientos de publicación y actualización de información, promoviendo un enfoque más flexible y menos oneroso.","Puede generar una carga administrativa significativa para los sujetos obligados, afectando su capacidad operativa y aumentando la burocracia.","Si bien la norma busca mejorar la transparencia y el acceso a la información pública, su implementación puede generar una carga burocrática adicional para los sujetos obligados, lo que podría afectar "
1060116,REGLAMENTO SOBRE ADMINISTRACIÓN DE FONDOS DE TERCEROS Y CARTERAS INDIVIDUALES,Mercado de Valores,simplificacion,6,medio,alta,"Revisar y simplificar los requisitos de constitución de garantías y la regulación de la remuneración de administradoras, permitiendo más flexibilidad y reduciendo la carga burocrática.","Puede crear barreras de entrada para nuevas administradoras de fondos, limitando la competencia y la innovación en el sector.","Aunque el reglamento busca proteger a los aportantes y asegurar la transparencia en la administración de fondos, su implementación genera una carga burocrática significativa y puede restringir la comp"
212060,REAJUSTA MONTO DE INGRESO MINIMO MENSUAL,Ingreso Mínimo desde el año 1990 -,modernizacion,6,medio,baja,Reformar la ley para permitir ajustes automáticos basados en indicadores económicos y fomentar la negociación colectiva.,"Puede generar desempleo al aumentar los costos laborales para las empresas, especialmente PYMEs.","Aunque el ingreso mínimo busca proteger a los trabajadores, su fijación estatal puede generar distorsiones en el mercado laboral, afectando la creación de empleo y la libertad de negociación entre emp"
